	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     59, CAPSTONE  , STAT, logical read bytes from cache                             ,       2875392,    186.71k,         ,             ,          ,           ,     38.34k per execution
     59, CAPSTONE  , STAT, physical reads                                            ,         67644,      4.39k,         ,             ,          ,           ,     901.92 per execution
     59, CAPSTONE  , STAT, physical reads cache                                      ,            82,       5.32,         ,             ,          ,           ,       1.09 per execution
     59, CAPSTONE  , STAT, physical reads direct                                     ,         67562,      4.39k,         ,             ,          ,           ,     900.83 per execution
     59, CAPSTONE  , STAT, physical read IO requests                                 ,           571,      37.08,         ,             ,          ,           ,    970.47k bytes per request
     59, CAPSTONE  , STAT, physical read bytes                                       ,     554139648,     35.98M,         ,             ,          ,           ,      7.39M per execution
     59, CAPSTONE  , STAT, free buffer requested                                     ,            82,       5.32,         ,             ,          ,           ,       1.09 per execution
     59, CAPSTONE  , STAT, physical reads cache prefetch                             ,            50,       3.25,         ,             ,          ,           ,        .67 per execution
     59, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            12,        .78,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, calls to kcmgcs                                           ,            29,       1.88,         ,             ,          ,           ,        .39 per execution
     59, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            82,       5.32,         ,             ,          ,           ,       1.09 per execution
     59, CAPSTONE  , STAT, file io service time                                      ,          2222,     144.29,         ,             ,          ,           ,     3.89us bad guess of IO service time per IO request
     59, CAPSTONE  , STAT, file io wait time                                         ,      10090286,    655.22k,         ,             ,          ,           ,    17.67ms bad guess of IO wait time per IO request
     59, CAPSTONE  , STAT, Number of read IOs issued                                 ,           539,         35,         ,             ,          ,           ,       7.19 per execution
     59, CAPSTONE  , STAT, no work - consistent read gets                            ,         67750,       4.4k,         ,             ,          ,           ,     903.33 per execution
     59, CAPSTONE  , STAT, table scans (short tables)                                ,             7,        .45,         ,             ,          ,           ,        .09 per execution
     59, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, table scan rows gotten                                    ,      10014834,    650.32k,         ,             ,          ,           ,    133.53k per execution
     59, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10014834,    650.32k,         ,             ,          ,           ,    133.53k per execution
     59, CAPSTONE  , STAT, table scan blocks gotten                                  ,         67662,      4.39k,         ,             ,          ,           ,     902.16 per execution
     59, CAPSTONE  , STAT, table fetch by rowid                                      ,            35,       2.27,         ,             ,          ,           ,        .47 per execution
     59, CAPSTONE  , STAT, cluster key scans                                         ,            24,       1.56,         ,             ,          ,           ,        .32 per execution
     59, CAPSTONE  , STAT, cluster key scan block gets                               ,            26,       1.69,         ,             ,          ,           ,        .35 per execution
     59, CAPSTONE  , STAT, rows fetched via callback                                 ,             8,        .52,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, index fetch by key                                        ,            39,       2.53,         ,             ,          ,           ,        .52 per execution
     59, CAPSTONE  , STAT, index scans kdiixs1                                       ,            34,       2.21,         ,             ,          ,           ,        .45 per execution
     59, CAPSTONE  , STAT, sql area evicted                                          ,             2,        .13,         ,             ,          ,           ,        .03 per execution
     59, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             3,        .19,         ,             ,          ,           ,        .04 per execution
     59, CAPSTONE  , STAT, session cursor cache hits                                 ,            71,       4.61,         ,             ,          ,           ,         65 softparses avoided thanks to cursor cache
     59, CAPSTONE  , STAT, session cursor cache count                                ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .52,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     59, CAPSTONE  , STAT, buffer is not pinned count                                ,           190,      12.34,         ,             ,          ,           ,       2.53 per execution
     59, CAPSTONE  , STAT, workarea executions - optimal                             ,             9,        .58,         ,             ,          ,           ,        .12 per execution
     59, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .06,         ,             ,          ,           ,       10ms total parse time CPU
     59, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .13,         ,             ,          ,           ,       20ms total parse time elapsed
     59, CAPSTONE  , STAT, parse count (total)                                       ,             6,        .39,         ,             ,          ,           ,        .75 softparses per hardparse
     59, CAPSTONE  , STAT, parse count (hard)                                        ,             8,        .52,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, execute count                                             ,            75,       4.87,         ,             ,          ,           ,       12.5 executions per parse
     59, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4499,     292.14,         ,             ,          ,           ,      899.8 bytes per roundtrip
     59, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           398,      25.84,         ,             ,          ,           ,       79.6 bytes per roundtrip
     59, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .32,         ,             ,          ,           ,        .07 per execution
     59, CAPSTONE  , STAT, sorts (memory)                                            ,            17,        1.1,         ,             ,          ,           ,        .23 per execution
     59, CAPSTONE  , STAT, sorts (rows)                                              ,            20,        1.3,         ,             ,          ,           ,        .27 per execution
     59, CAPSTONE  , TIME, hard parse elapsed time                                   ,         14720,   955.85us,      .1%, [          ],          ,           , 
     59, CAPSTONE  , TIME, parse time elapsed                                        ,         15912,     1.03ms,      .1%, [          ],          ,           , 
     59, CAPSTONE  , TIME, DB CPU                                                    ,       3023497,   196.33ms,    19.6%, [@@        ],          ,           , 
     59, CAPSTONE  , TIME, sql execute elapsed time                                  ,      12218623,   793.42ms,    79.3%, [########  ],          ,           , 
     59, CAPSTONE  , TIME, DB time                                                   ,      12224612,   793.81ms,    79.4%, [########  ],          ,           ,       -.58 % unaccounted time
     59, CAPSTONE  , WAIT, db file sequential read                                   ,         16696,     1.08ms,      .1%, [          ],        24,       1.56,   695.67us average wait
     59, CAPSTONE  , WAIT, db file scattered read                                    ,          9468,   614.81us,      .1%, [          ],         8,        .52,     1.18ms average wait
     59, CAPSTONE  , WAIT, direct path read                                          ,      10071818,   654.02ms,    65.4%, [WWWWWWW   ],       539,         35,    18.69ms average wait
     59, CAPSTONE  , WAIT, SQL*Net message to client                                 ,             8,      .52us,      .0%, [          ],         5,        .32,      1.6us average wait
     59, CAPSTONE  , WAIT, SQL*Net message from client                               ,       3265277,   212.03ms,    21.2%, [WWW       ],         5,        .32,   653.06ms average wait
     59, CAPSTONE  , WAIT, events in waitclass Other                                 ,           314,    20.39us,      .0%, [          ],        28,       1.82,    11.21us average wait
 
	8K_800X_RAND_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     59, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     59, CAPSTONE  , STAT, opened cursors cumulative                                 ,           143,       9.84,         ,             ,          ,           ,          1 per execution
     59, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     59, CAPSTONE  , STAT, user calls                                                ,             7,        .48,         ,             ,          ,           ,        .05 per execution
     59, CAPSTONE  , STAT, recursive calls                                           ,           221,      15.21,         ,             ,          ,           ,      181us recursive CPU per recursive call
     59, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,        .28,         ,             ,          ,           ,       40ms total recursive CPU usage
     59, CAPSTONE  , STAT, session logical reads                                     ,         37093,      2.55k,         ,             ,          ,           ,      37.1k total buffer visits
     59, CAPSTONE  , STAT, CPU used by this session                                  ,           274,      18.85,         ,             ,          ,           ,      2.74s total CPU used by this session
     59, CAPSTONE  , STAT, DB time                                                   ,           476,      32.75,         ,             ,          ,           ,       3.33 per execution
     59, CAPSTONE  , STAT, user I/O wait time                                        ,           202,       13.9,         ,             ,          ,           ,       1.41 per execution
     59, CAPSTONE  , STAT, non-idle wait time                                        ,           202,       13.9,         ,             ,          ,           ,       1.41 per execution
     59, CAPSTONE  , STAT, non-idle wait count                                       ,           384,      26.42,         ,             ,          ,           ,       2.69 per execution
     59, CAPSTONE  , STAT, process last non-idle time                                ,            81,       5.57,         ,             ,          ,           ,        .57 per execution
     59, CAPSTONE  , STAT, enqueue requests                                          ,            12,        .83,         ,             ,          ,           ,        .08 per execution
     59, CAPSTONE  , STAT, enqueue releases                                          ,            12,        .83,         ,             ,          ,           ,        .08 per execution
     59, CAPSTONE  , STAT, physical read total IO requests                           ,           350,      24.08,         ,             ,          ,           ,    857.07k bytes per request
     59, CAPSTONE  , STAT, physical read total multi block requests                  ,           287,      19.75,         ,             ,          ,           ,         63 total single block read requests
     59, CAPSTONE  , STAT, physical read total bytes                                 ,     299974656,     20.64M,         ,             ,          ,           ,       2.1M per execution
     59, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     299974656,     20.64M,         ,             ,          ,           ,       2.1M per execution
     59, CAPSTONE  , STAT, db block gets                                             ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     59, CAPSTONE  , STAT, db block gets from cache                                  ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     59, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     59, CAPSTONE  , STAT, consistent gets                                           ,         37085,      2.55k,         ,             ,          ,           ,     259.34 per execution
     59, CAPSTONE  , STAT, consistent gets from cache                                ,           551,      37.91,         ,             ,          ,           ,       3.85 per execution
     59, CAPSTONE  , STAT, consistent gets pin                                       ,           325,      22.36,         ,             ,          ,           ,       2.27 per execution
     59, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           282,       19.4,         ,             ,          ,           ,       1.97 per execution
     59, CAPSTONE  , STAT, consistent gets examination                               ,           226,      15.55,         ,             ,          ,           ,       1.58 per execution
     59, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           214,      14.72,         ,             ,          ,           ,        1.5 per execution
     59, CAPSTONE  , STAT, consistent gets direct                                    ,         36534,      2.51k,         ,             ,          ,           ,     255.48 per execution
     59, CAPSTONE  , STAT, logical read bytes from cache                             ,       4579328,    315.09k,         ,             ,          ,           ,     32.02k per execution
     59, CAPSTONE  , STAT, physical reads                                            ,         36618,      2.52k,         ,             ,          ,           ,     256.07 per execution
     59, CAPSTONE  , STAT, physical reads cache                                      ,            84,       5.78,         ,             ,          ,           ,        .59 per execution
     59, CAPSTONE  , STAT, physical reads direct                                     ,         36534,      2.51k,         ,             ,          ,           ,     255.48 per execution
     59, CAPSTONE  , STAT, physical read IO requests                                 ,           350,      24.08,         ,             ,          ,           ,    857.07k bytes per request
     59, CAPSTONE  , STAT, physical read bytes                                       ,     299974656,     20.64M,         ,             ,          ,           ,       2.1M per execution
     59, CAPSTONE  , STAT, free buffer requested                                     ,            84,       5.78,         ,             ,          ,           ,        .59 per execution
     59, CAPSTONE  , STAT, physical reads cache prefetch                             ,            29,          2,         ,             ,          ,           ,         .2 per execution
     59, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            16,        1.1,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, calls to kcmgcs                                           ,            33,       2.27,         ,             ,          ,           ,        .23 per execution
     59, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           166,      11.42,         ,             ,          ,           ,       1.16 per execution
     59, CAPSTONE  , STAT, file io service time                                      ,          1261,      86.77,         ,             ,          ,           ,      3.6us bad guess of IO service time per IO request
     59, CAPSTONE  , STAT, file io wait time                                         ,       2015486,    138.68k,         ,             ,          ,           ,     5.76ms bad guess of IO wait time per IO request
     59, CAPSTONE  , STAT, Number of read IOs issued                                 ,           295,       20.3,         ,             ,          ,           ,       2.06 per execution
     59, CAPSTONE  , STAT, no work - consistent read gets                            ,         36817,      2.53k,         ,             ,          ,           ,     257.46 per execution
     59, CAPSTONE  , STAT, table scans (short tables)                                ,             9,        .62,         ,             ,          ,           ,        .06 per execution
     59, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, table scan rows gotten                                    ,      10015612,    689.14k,         ,             ,          ,           ,     70.04k per execution
     59, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10015612,    689.14k,         ,             ,          ,           ,     70.04k per execution
     59, CAPSTONE  , STAT, table scan blocks gotten                                  ,         36624,      2.52k,         ,             ,          ,           ,     256.11 per execution
     59, CAPSTONE  , STAT, table fetch by rowid                                      ,            67,       4.61,         ,             ,          ,           ,        .47 per execution
     59, CAPSTONE  , STAT, cluster key scans                                         ,            58,       3.99,         ,             ,          ,           ,        .41 per execution
     59, CAPSTONE  , STAT, cluster key scan block gets                               ,            63,       4.33,         ,             ,          ,           ,        .44 per execution
     59, CAPSTONE  , STAT, rows fetched via callback                                 ,             7,        .48,         ,             ,          ,           ,        .05 per execution
     59, CAPSTONE  , STAT, index fetch by key                                        ,            74,       5.09,         ,             ,          ,           ,        .52 per execution
     59, CAPSTONE  , STAT, index scans kdiixs1                                       ,            68,       4.68,         ,             ,          ,           ,        .48 per execution
     59, CAPSTONE  , STAT, sql area evicted                                          ,            11,        .76,         ,             ,          ,           ,        .08 per execution
     59, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            23,       1.58,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, session cursor cache hits                                 ,           141,        9.7,         ,             ,          ,           ,        138 softparses avoided thanks to cursor cache
     59, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     59, CAPSTONE  , STAT, buffer is pinned count                                    ,             9,        .62,         ,             ,          ,           ,        .02 % buffer gets avoided thanks to buffer pin caching
     59, CAPSTONE  , STAT, buffer is not pinned count                                ,           365,      25.11,         ,             ,          ,           ,       2.55 per execution
     59, CAPSTONE  , STAT, workarea executions - optimal                             ,            20,       1.38,         ,             ,          ,           ,        .14 per execution
     59, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .28,         ,             ,          ,           ,       40ms total parse time CPU
     59, CAPSTONE  , STAT, parse time elapsed                                        ,             4,        .28,         ,             ,          ,           ,       40ms total parse time elapsed
     59, CAPSTONE  , STAT, parse count (total)                                       ,             3,        .21,         ,             ,          ,           ,        .25 softparses per hardparse
     59, CAPSTONE  , STAT, parse count (hard)                                        ,            12,        .83,         ,             ,          ,           ,        .08 per execution
     59, CAPSTONE  , STAT, execute count                                             ,           143,       9.84,         ,             ,          ,           ,      47.67 executions per parse
     59, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4964,     341.56,         ,             ,          ,           ,      992.8 bytes per roundtrip
     59, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           386,      26.56,         ,             ,          ,           ,       77.2 bytes per roundtrip
     59, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     59, CAPSTONE  , STAT, sorts (memory)                                            ,            49,       3.37,         ,             ,          ,           ,        .34 per execution
     59, CAPSTONE  , STAT, sorts (rows)                                              ,           500,       34.4,         ,             ,          ,           ,        3.5 per execution
     59, CAPSTONE  , TIME, hard parse elapsed time                                   ,         41454,     2.85ms,      .3%, [          ],          ,           , 
     59, CAPSTONE  , TIME, repeated bind elapsed time                                ,           109,      7.5us,      .0%, [          ],          ,           , 
     59, CAPSTONE  , TIME, parse time elapsed                                        ,         42010,     2.89ms,      .3%, [          ],          ,           , 
     59, CAPSTONE  , TIME, DB CPU                                                    ,       2742909,   188.73ms,    18.9%, [@@        ],          ,           , 
     59, CAPSTONE  , TIME, sql execute elapsed time                                  ,       4754092,   327.11ms,    32.7%, [####      ],          ,           , 
     59, CAPSTONE  , TIME, DB time                                                   ,       4760935,   327.58ms,    32.8%, [####      ],          ,           ,        .43 % unaccounted time
     59, CAPSTONE  , WAIT, db file sequential read                                   ,         85244,     5.87ms,      .6%, [W         ],        50,       3.44,      1.7ms average wait
     59, CAPSTONE  , WAIT, db file scattered read                                    ,          5092,   350.36us,      .0%, [          ],         5,        .34,     1.02ms average wait
     59, CAPSTONE  , WAIT, direct path read                                          ,       1929382,   132.75ms,    13.3%, [WW        ],       295,       20.3,     6.54ms average wait
     59, CAPSTONE  , WAIT, SQL*Net message to client                                 ,             9,      .62us,      .0%, [          ],         5,        .34,      1.8us average wait
     59, CAPSTONE  , WAIT, SQL*Net message from client                               ,       9710474,   668.15ms,    66.8%, [WWWWWWW   ],         5,        .34,      1.94s average wait
     59, CAPSTONE  , WAIT, events in waitclass Other                                 ,           240,    16.51us,      .0%, [          ],        29,          2,     8.28us average wait
 
	8K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     59, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, opened cursors cumulative                                 ,            45,       3.08,         ,             ,          ,           ,          1 per execution
     59, CAPSTONE  , STAT, user calls                                                ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, recursive calls                                           ,            65,       4.44,         ,             ,          ,           ,   153.85us recursive CPU per recursive call
     59, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     59, CAPSTONE  , STAT, session logical reads                                     ,         27774,       1.9k,         ,             ,          ,           ,     27.78k total buffer visits
     59, CAPSTONE  , STAT, CPU used when call started                                ,           209,      14.28,         ,             ,          ,           ,      2.09s total CPU used when call started
     59, CAPSTONE  , STAT, CPU used by this session                                  ,           209,      14.28,         ,             ,          ,           ,      2.09s total CPU used by this session
     59, CAPSTONE  , STAT, DB time                                                   ,           370,      25.29,         ,             ,          ,           ,       8.22 per execution
     59, CAPSTONE  , STAT, user I/O wait time                                        ,           161,         11,         ,             ,          ,           ,       3.58 per execution
     59, CAPSTONE  , STAT, non-idle wait time                                        ,           162,      11.07,         ,             ,          ,           ,        3.6 per execution
     59, CAPSTONE  , STAT, non-idle wait count                                       ,           278,         19,         ,             ,          ,           ,       6.18 per execution
     59, CAPSTONE  , STAT, process last non-idle time                                ,            54,       3.69,         ,             ,          ,           ,        1.2 per execution
     59, CAPSTONE  , STAT, enqueue requests                                          ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, enqueue releases                                          ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, physical read total IO requests                           ,           244,      16.68,         ,             ,          ,           ,    926.67k bytes per request
     59, CAPSTONE  , STAT, physical read total multi block requests                  ,           216,      14.76,         ,             ,          ,           ,         28 total single block read requests
     59, CAPSTONE  , STAT, physical read total bytes                                 ,     226107392,     15.45M,         ,             ,          ,           ,      5.02M per execution
     59, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     226107392,     15.45M,         ,             ,          ,           ,      5.02M per execution
     59, CAPSTONE  , STAT, db block gets                                             ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     59, CAPSTONE  , STAT, consistent gets                                           ,         27767,       1.9k,         ,             ,          ,           ,     617.04 per execution
     59, CAPSTONE  , STAT, consistent gets from cache                                ,           214,      14.63,         ,             ,          ,           ,       4.76 per execution
     59, CAPSTONE  , STAT, consistent gets pin                                       ,           145,       9.91,         ,             ,          ,           ,       3.22 per execution
     59, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           129,       8.82,         ,             ,          ,           ,       2.87 per execution
     59, CAPSTONE  , STAT, consistent gets examination                               ,            69,       4.72,         ,             ,          ,           ,       1.53 per execution
     59, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            65,       4.44,         ,             ,          ,           ,       1.44 per execution
     59, CAPSTONE  , STAT, consistent gets direct                                    ,         27553,      1.88k,         ,             ,          ,           ,     612.29 per execution
     59, CAPSTONE  , STAT, logical read bytes from cache                             ,       1810432,    123.73k,         ,             ,          ,           ,     40.23k per execution
     59, CAPSTONE  , STAT, physical reads                                            ,         27601,      1.89k,         ,             ,          ,           ,     613.36 per execution
     59, CAPSTONE  , STAT, physical reads cache                                      ,            48,       3.28,         ,             ,          ,           ,       1.07 per execution
     59, CAPSTONE  , STAT, physical reads direct                                     ,         27553,      1.88k,         ,             ,          ,           ,     612.29 per execution
     59, CAPSTONE  , STAT, physical read IO requests                                 ,           244,      16.68,         ,             ,          ,           ,    926.67k bytes per request
     59, CAPSTONE  , STAT, physical read bytes                                       ,     226107392,     15.45M,         ,             ,          ,           ,      5.02M per execution
     59, CAPSTONE  , STAT, free buffer requested                                     ,            48,       3.28,         ,             ,          ,           ,       1.07 per execution
     59, CAPSTONE  , STAT, physical reads cache prefetch                             ,            28,       1.91,         ,             ,          ,           ,        .62 per execution
     59, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, calls to kcmgcs                                           ,            23,       1.57,         ,             ,          ,           ,        .51 per execution
     59, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            51,       3.49,         ,             ,          ,           ,       1.13 per execution
     59, CAPSTONE  , STAT, file io service time                                      ,           940,      64.24,         ,             ,          ,           ,     3.85us bad guess of IO service time per IO request
     59, CAPSTONE  , STAT, file io wait time                                         ,       1613684,    110.29k,         ,             ,          ,           ,     6.61ms bad guess of IO wait time per IO request
     59, CAPSTONE  , STAT, Number of read IOs issued                                 ,           224,      15.31,         ,             ,          ,           ,       4.98 per execution
     59, CAPSTONE  , STAT, no work - consistent read gets                            ,         27669,      1.89k,         ,             ,          ,           ,     614.87 per execution
     59, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     59, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     59, CAPSTONE  , STAT, table scan rows gotten                                    ,      10014056,    684.42k,         ,             ,          ,           ,    222.53k per execution
     59, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10014056,    684.42k,         ,             ,          ,           ,    222.53k per execution
     59, CAPSTONE  , STAT, table scan blocks gotten                                  ,         27614,      1.89k,         ,             ,          ,           ,     613.64 per execution
     59, CAPSTONE  , STAT, table fetch by rowid                                      ,            26,       1.78,         ,             ,          ,           ,        .58 per execution
     59, CAPSTONE  , STAT, cluster key scans                                         ,            11,        .75,         ,             ,          ,           ,        .24 per execution
     59, CAPSTONE  , STAT, cluster key scan block gets                               ,            11,        .75,         ,             ,          ,           ,        .24 per execution
     59, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     59, CAPSTONE  , STAT, index fetch by key                                        ,            21,       1.44,         ,             ,          ,           ,        .47 per execution
     59, CAPSTONE  , STAT, index scans kdiixs1                                       ,            22,        1.5,         ,             ,          ,           ,        .49 per execution
     59, CAPSTONE  , STAT, sql area evicted                                          ,             2,        .14,         ,             ,          ,           ,        .04 per execution
     59, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             3,        .21,         ,             ,          ,           ,        .07 per execution
     59, CAPSTONE  , STAT, session cursor cache hits                                 ,            43,       2.94,         ,             ,          ,           ,         40 softparses avoided thanks to cursor cache
